Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,0
Sample Interval,1e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,-4.28
,
,
,
Label,
TIME,CH3
3.259e-02,4.76
3.260e-02,4.76
3.261e-02,5.12
3.262e-02,4.68
3.263e-02,4.68
3.264e-02,4.68
3.265e-02,4.76
3.266e-02,4.76
3.267e-02,4.68
3.268e-02,4.68
3.269e-02,4.72
3.270e-02,4.76
3.271e-02,4.76
3.272e-02,4.72
3.273e-02,4.64
3.274e-02,4.72
3.275e-02,4.72
3.276e-02,4.84
3.277e-02,4.76
3.278e-02,4.68
3.279e-02,4.72
3.280e-02,4.76
3.281e-02,4.76
3.282e-02,4.84
3.283e-02,4.68
3.284e-02,4.68
3.285e-02,4.68
3.286e-02,4.76
3.287e-02,4.68
3.288e-02,4.64
3.289e-02,4.72
3.290e-02,4.72
3.291e-02,4.76
3.292e-02,5.08
3.293e-02,4.76
3.294e-02,4.76
3.295e-02,4.72
3.296e-02,4.72
3.297e-02,4.76
3.298e-02,4.68
3.299e-02,4.76
3.300e-02,4.72
3.301e-02,4.72
3.302e-02,4.8
3.303e-02,4.72
3.304e-02,4.72
3.305e-02,4.72
3.306e-02,4.76
3.307e-02,4.8
3.308e-02,4.72
3.309e-02,4.64
3.310e-02,4.76
3.311e-02,4.16
3.312e-02,4.76
3.313e-02,3.92
3.314e-02,4.68
3.315e-02,4.76
3.316e-02,4.76
3.317e-02,4.76
3.318e-02,4.68
3.319e-02,4.68
3.320e-02,4.72
3.321e-02,4.72
3.322e-02,4.72
3.323e-02,4.52
3.324e-02,4.72
3.325e-02,4.72
3.326e-02,4.68
3.327e-02,4.72
3.328e-02,4.8
3.329e-02,4.48
3.330e-02,4.72
3.331e-02,4.68
3.332e-02,5.28
3.333e-02,4.76
3.334e-02,4.72
3.335e-02,4.72
3.336e-02,4.68
3.337e-02,4.72
3.338e-02,4.76
3.339e-02,4.68
3.340e-02,4.68
3.341e-02,4.72
3.342e-02,4.76
3.343e-02,4.76
3.344e-02,4.76
3.345e-02,4.72
3.346e-02,4.68
3.347e-02,4.76
3.348e-02,4.8
3.349e-02,5.2
3.350e-02,4.64
3.351e-02,4.72
3.352e-02,4.72
3.353e-02,4.8
3.354e-02,5.08
3.355e-02,4.68
3.356e-02,4.68
3.357e-02,4.72
3.358e-02,4.8
3.359e-02,4.84
3.360e-02,4.68
3.361e-02,4.68
3.362e-02,4.68
3.363e-02,4.72
3.364e-02,4.68
3.365e-02,5.08
3.366e-02,4.68
3.367e-02,4.64
3.368e-02,4.72
3.369e-02,4.72
3.370e-02,4.68
3.371e-02,4.68
3.372e-02,4.72
3.373e-02,4.76
3.374e-02,4.8
3.375e-02,4.68
3.376e-02,4.72
3.377e-02,4.72
3.378e-02,4.76
3.379e-02,4.72
3.380e-02,4.8
3.381e-02,4.68
3.382e-02,4.76
3.383e-02,4.8
3.384e-02,4.8
3.385e-02,4.88
3.386e-02,4.68
3.387e-02,4.68
3.388e-02,4.76
3.389e-02,4.72
3.390e-02,5.16
3.391e-02,4.68
3.392e-02,4.72
3.393e-02,4.72
3.394e-02,4.72
3.395e-02,4.8
3.396e-02,4.72
3.397e-02,4.68
3.398e-02,4.68
3.399e-02,4.76
3.400e-02,4.64
3.401e-02,4.72
3.402e-02,4.76
3.403e-02,4.64
3.404e-02,4.68
3.405e-02,4.76
3.406e-02,4.68
3.407e-02,4.68
3.408e-02,4.72
3.409e-02,4.72
3.410e-02,4.8
3.411e-02,4.68
3.412e-02,4.68
3.413e-02,4.72
3.414e-02,4.8
3.415e-02,4.72
3.416e-02,4.72
3.417e-02,4.72
3.418e-02,4.64
3.419e-02,4.8
3.420e-02,4.8
3.421e-02,4.76
3.422e-02,4.68
3.423e-02,4.72
3.424e-02,4.76
3.425e-02,4.76
3.426e-02,4.8
3.427e-02,4.68
3.428e-02,4.68
3.429e-02,4.72
3.430e-02,4.72
3.431e-02,4.68
3.432e-02,4.68
3.433e-02,4.68
3.434e-02,4.68
3.435e-02,4.72
3.436e-02,4.64
3.437e-02,4.56
3.438e-02,4.76
3.439e-02,4.64
3.440e-02,4.76
3.441e-02,4.72
3.442e-02,4.68
3.443e-02,4.68
3.444e-02,4.72
3.445e-02,4.72
3.446e-02,4.8
3.447e-02,4.68
3.448e-02,4.68
3.449e-02,4.72
3.450e-02,4.8
3.451e-02,4.76
3.452e-02,4.76
3.453e-02,4.64
3.454e-02,4.96
3.455e-02,4.72
3.456e-02,4.8
3.457e-02,4.8
3.458e-02,4.72
3.459e-02,4.72
3.460e-02,4.72
3.461e-02,4.76
3.462e-02,4.8
3.463e-02,4.72
3.464e-02,4.68
3.465e-02,4.68
3.466e-02,4.76
3.467e-02,6.48
3.468e-02,4.68
3.469e-02,4.64
3.470e-02,4.72
3.471e-02,4.76
3.472e-02,4.92
3.473e-02,4.76
3.474e-02,4.72
3.475e-02,4.92
3.476e-02,4.76
3.477e-02,4.72
3.478e-02,4.68
3.479e-02,4.68
3.480e-02,4.68
3.481e-02,4.8
3.482e-02,4.8
3.483e-02,4.68
3.484e-02,4.72
3.485e-02,4.76
3.486e-02,4.76
3.487e-02,4.8
3.488e-02,4.72
3.489e-02,4.72
3.490e-02,4.44
3.491e-02,4.76
3.492e-02,4.8
3.493e-02,4.8
3.494e-02,4.68
3.495e-02,4.72
3.496e-02,4.72
3.497e-02,4.76
3.498e-02,4.6
3.499e-02,4.64
3.500e-02,4.68
3.501e-02,4.72
3.502e-02,4.72
3.503e-02,5.4
3.504e-02,4.72
3.505e-02,4.68
3.506e-02,4.68
3.507e-02,4.76
3.508e-02,4.68
3.509e-02,4.64
3.510e-02,4.72
3.511e-02,4.84
3.512e-02,4.72
3.513e-02,4.8
3.514e-02,4.72
3.515e-02,4.68
3.516e-02,4.72
3.517e-02,4.72
3.518e-02,4.8
3.519e-02,4.68
3.520e-02,4.72
3.521e-02,4.72
3.522e-02,4.72
3.523e-02,4.76
3.524e-02,4.72
3.525e-02,4.8
3.526e-02,5.08
3.527e-02,4.72
3.528e-02,4.8
3.529e-02,4.8
3.530e-02,4.68
3.531e-02,4.68
3.532e-02,4.72
3.533e-02,4.76
3.534e-02,4.68
3.535e-02,4.72
3.536e-02,4.72
3.537e-02,4.72
3.538e-02,4.72
3.539e-02,6
3.540e-02,4.68
3.541e-02,4.68
3.542e-02,4.72
3.543e-02,4.76
3.544e-02,4.72
3.545e-02,4.16
3.546e-02,4.76
3.547e-02,4.76
3.548e-02,4.76
3.549e-02,4.76
3.550e-02,4.68
3.551e-02,4.68
3.552e-02,4.72
3.553e-02,4.72
3.554e-02,4.76
3.555e-02,4.72
3.556e-02,4.72
3.557e-02,4.72
3.558e-02,4.72
3.559e-02,4.72
3.560e-02,4.72
3.561e-02,4.76
3.562e-02,4.56
3.563e-02,4.76
3.564e-02,4.8
3.565e-02,4.8
3.566e-02,4.68
3.567e-02,4.72
3.568e-02,4.72
3.569e-02,4.8
3.570e-02,4.8
3.571e-02,4.72
3.572e-02,4.64
3.573e-02,4.72
3.574e-02,4.8
3.575e-02,3.76
3.576e-02,4.68
3.577e-02,4.68
3.578e-02,4.68
3.579e-02,4.72
3.580e-02,5.04
3.581e-02,4.68
3.582e-02,4.72
3.583e-02,4.76
3.584e-02,4.72
3.585e-02,4.72
3.586e-02,4.68
3.587e-02,4.72
3.588e-02,4.68
3.589e-02,4.72
3.590e-02,4.76
3.591e-02,4.72
3.592e-02,4.68
3.593e-02,4.72
3.594e-02,4.76
3.595e-02,4.76
3.596e-02,4.72
3.597e-02,4.64
3.598e-02,4.76
3.599e-02,4.56
3.600e-02,4.8
3.601e-02,4.92
3.602e-02,4.68
3.603e-02,4.68
3.604e-02,4.72
3.605e-02,4.72
3.606e-02,4.2
3.607e-02,4.68
3.608e-02,4.64
3.609e-02,4.68
3.610e-02,4.8
3.611e-02,4.8
3.612e-02,4.68
3.613e-02,4.64
3.614e-02,4.72
3.615e-02,4.72
3.616e-02,4.72
3.617e-02,4.4
3.618e-02,4.68
3.619e-02,4.84
3.620e-02,4.8
3.621e-02,4.76
3.622e-02,4.72
3.623e-02,4.68
3.624e-02,4.72
3.625e-02,4.72
3.626e-02,4.76
3.627e-02,4.72
3.628e-02,4.68
3.629e-02,4.72
3.630e-02,4.76
3.631e-02,4.8
3.632e-02,4.72
3.633e-02,4.64
3.634e-02,4.76
3.635e-02,4.92
3.636e-02,4.76
3.637e-02,4.6
3.638e-02,4.72
3.639e-02,4.68
3.640e-02,4.72
3.641e-02,4.8
3.642e-02,5.16
3.643e-02,4.68
3.644e-02,4.68
3.645e-02,4.68
3.646e-02,4.76
3.647e-02,4.84
3.648e-02,4.68
3.649e-02,4.68
3.650e-02,4.68
3.651e-02,4.72
3.652e-02,4.72
3.653e-02,4.44
3.654e-02,4.72
3.655e-02,4.72
3.656e-02,5
3.657e-02,4.8
3.658e-02,4.68
3.659e-02,4.72
3.660e-02,4.72
3.661e-02,4.76
3.662e-02,4.76
3.663e-02,4.72
3.664e-02,4.72
3.665e-02,4.72
3.666e-02,4.8
3.667e-02,4.8
3.668e-02,4.72
3.669e-02,4.64
3.670e-02,4.68
3.671e-02,4.32
3.672e-02,4.8
3.673e-02,4.16
3.674e-02,4.72
3.675e-02,4.72
3.676e-02,4.76
3.677e-02,4.8
3.678e-02,4.88
3.679e-02,4.64
3.680e-02,4.68
3.681e-02,4.72
3.682e-02,4.72
3.683e-02,4.52
3.684e-02,4.72
3.685e-02,4.64
3.686e-02,4.72
3.687e-02,4.72
3.688e-02,4.68
3.689e-02,4.76
3.690e-02,4.72
3.691e-02,4.72
3.692e-02,4.52
3.693e-02,4.8
3.694e-02,4.76
3.695e-02,4.72
3.696e-02,4.68
3.697e-02,4.76
3.698e-02,4.8
3.699e-02,4.72
3.700e-02,4.68
3.701e-02,4.72
3.702e-02,4.76
3.703e-02,4.76
3.704e-02,4.72
3.705e-02,4.68
3.706e-02,4.68
3.707e-02,4.24
3.708e-02,4.8
3.709e-02,5.32
3.710e-02,4.68
3.711e-02,4.68
3.712e-02,4.76
3.713e-02,4.76
3.714e-02,4.6
3.715e-02,4.72
3.716e-02,4.68
3.717e-02,4.76
3.718e-02,4.76
3.719e-02,4.6
3.720e-02,4.68
3.721e-02,4.68
3.722e-02,4.68
3.723e-02,4.72
3.724e-02,4.72
3.725e-02,4.72
3.726e-02,4.72
3.727e-02,4.68
3.728e-02,4.88
3.729e-02,4.76
3.730e-02,4.68
3.731e-02,4.68
3.732e-02,4.72
3.733e-02,4.76
3.734e-02,4.76
3.735e-02,4.64
3.736e-02,4.72
3.737e-02,4.72
3.738e-02,4.8
3.739e-02,4.8
3.740e-02,4.72
3.741e-02,4.64
3.742e-02,4.76
3.743e-02,4.88
3.744e-02,4.8
3.745e-02,4.28
3.746e-02,4.64
3.747e-02,4.72
3.748e-02,4.72
3.749e-02,4.76
3.750e-02,4.8
3.751e-02,4.68
3.752e-02,4.68
3.753e-02,4.76
3.754e-02,4.72
3.755e-02,4.84
3.756e-02,4.68
3.757e-02,4.68
3.758e-02,4.68
3.759e-02,4.72
3.760e-02,4.76
3.761e-02,4.72
3.762e-02,4.68
3.763e-02,4.68
3.764e-02,4.88
3.765e-02,4.72
3.766e-02,4.72
3.767e-02,4.72
3.768e-02,4.68
3.769e-02,4.72
3.770e-02,4.76
3.771e-02,4.76
3.772e-02,4.8
3.773e-02,4.68
3.774e-02,4.72
3.775e-02,4.72
3.776e-02,4.76
3.777e-02,4.8
3.778e-02,4.68
3.779e-02,4.04
3.780e-02,4.68
3.781e-02,4.76
3.782e-02,4.76
3.783e-02,4.72
3.784e-02,4.68
3.785e-02,4.68
3.786e-02,4.72
3.787e-02,4.76
3.788e-02,4.84
3.789e-02,4.68
3.790e-02,4.68
3.791e-02,4.76
3.792e-02,4.76
3.793e-02,4.8
3.794e-02,4.72
3.795e-02,4.64
3.796e-02,4.72
3.797e-02,4.8
3.798e-02,4.76
3.799e-02,4.68
3.800e-02,4.44
3.801e-02,4.68
3.802e-02,4.72
3.803e-02,4.76
3.804e-02,4.68
3.805e-02,4.72
3.806e-02,4.72
3.807e-02,4.68
3.808e-02,4.76
3.809e-02,4.72
3.810e-02,4.68
3.811e-02,4.72
3.812e-02,4.72
3.813e-02,4.76
3.814e-02,4.76
3.815e-02,5.28
3.816e-02,4.76
3.817e-02,4.72
3.818e-02,4.72
3.819e-02,4.8
3.820e-02,4.72
3.821e-02,4.64
3.822e-02,4.72
3.823e-02,4.76
3.824e-02,4.76
3.825e-02,4.72
3.826e-02,4.72
3.827e-02,4.72
3.828e-02,4.72
3.829e-02,4.72
3.830e-02,4.64
3.831e-02,4.68
3.832e-02,4.72
3.833e-02,4.76
3.834e-02,4.72
3.835e-02,4.68
3.836e-02,4.6
3.837e-02,4.68
3.838e-02,4.76
3.839e-02,4.8
3.840e-02,4.72
3.841e-02,4.68
3.842e-02,4.68
3.843e-02,4.72
3.844e-02,4.72
3.845e-02,4.72
3.846e-02,4.76
3.847e-02,4.72
3.848e-02,4.72
3.849e-02,4.72
3.850e-02,4.72
3.851e-02,5.32
3.852e-02,4.72
3.853e-02,4.8
3.854e-02,4.8
3.855e-02,4.8
3.856e-02,4.72
3.857e-02,4.68
3.858e-02,4.76
3.859e-02,4.76
3.860e-02,4.8
3.861e-02,4.68
3.862e-02,4.64
3.863e-02,4.76
3.864e-02,4.72
3.865e-02,4.72
3.866e-02,4.64
3.867e-02,4.68
3.868e-02,4.76
3.869e-02,4.8
3.870e-02,4.76
3.871e-02,4.68
3.872e-02,4.84
3.873e-02,4.72
3.874e-02,4.68
3.875e-02,4.72
3.876e-02,4.68
3.877e-02,4.72
3.878e-02,4.72
3.879e-02,4.72
3.880e-02,4.76
3.881e-02,4.72
3.882e-02,4.72
3.883e-02,4.72
3.884e-02,4.72
3.885e-02,4.76
3.886e-02,4.72
3.887e-02,5.28
3.888e-02,4.72
3.889e-02,4.72
3.890e-02,4.84
3.891e-02,4.76
3.892e-02,4.68
3.893e-02,4.72
3.894e-02,4.72
3.895e-02,4.76
3.896e-02,4.8
3.897e-02,4.68
3.898e-02,4.68
3.899e-02,4.76
3.900e-02,4.8
3.901e-02,4.76
3.902e-02,4.68
3.903e-02,4.6
3.904e-02,4.68
3.905e-02,4.76
3.906e-02,4.8
3.907e-02,4.64
3.908e-02,4.56
3.909e-02,4.72
3.910e-02,4.8
3.911e-02,4.8
3.912e-02,4.68
3.913e-02,4.68
3.914e-02,4.72
3.915e-02,4.72
3.916e-02,4.76
3.917e-02,4.72
3.918e-02,4.72
3.919e-02,4.68
3.920e-02,4.68
3.921e-02,4.72
3.922e-02,4.76
3.923e-02,5.2
3.924e-02,4.76
3.925e-02,4.72
3.926e-02,4.76
3.927e-02,4.68
3.928e-02,4.72
3.929e-02,4.68
3.930e-02,4.72
3.931e-02,4.8
3.932e-02,4.72
3.933e-02,4.64
3.934e-02,4.72
3.935e-02,4.72
3.936e-02,4.76
3.937e-02,4.76
3.938e-02,4.68
3.939e-02,4.68
3.940e-02,4.72
3.941e-02,4.72
3.942e-02,4.8
3.943e-02,4.8
3.944e-02,3.76
3.945e-02,4.68
3.946e-02,4.72
3.947e-02,4.76
3.948e-02,4.72
3.949e-02,4.68
3.950e-02,4.72
3.951e-02,4.76
3.952e-02,4.76
3.953e-02,4.72
3.954e-02,4.72
3.955e-02,4.72
3.956e-02,4.72
3.957e-02,4.8
3.958e-02,4.68
3.959e-02,4.88
3.960e-02,4.72
3.961e-02,4.72
3.962e-02,4.8
3.963e-02,4.8
3.964e-02,4.68
3.965e-02,4.68
3.966e-02,4.72
3.967e-02,4.72
3.968e-02,4.72
3.969e-02,4.64
3.970e-02,4.72
3.971e-02,4.76
3.972e-02,4.72
3.973e-02,4.8
3.974e-02,4.76
3.975e-02,4.64
3.976e-02,4.72
3.977e-02,4.76
3.978e-02,4.8
3.979e-02,4.8
3.980e-02,4.8
3.981e-02,4.72
3.982e-02,4.72
3.983e-02,4.8
3.984e-02,4.72
3.985e-02,4.68
3.986e-02,4.72
3.987e-02,4.76
3.988e-02,4.8
3.989e-02,4.72
3.990e-02,4.72
3.991e-02,4.72
3.992e-02,4.72
3.993e-02,4.8
3.994e-02,4.68
3.995e-02,4.92
3.996e-02,4.76
3.997e-02,4.76
3.998e-02,4.76
3.999e-02,4.72
4.000e-02,4.68
4.001e-02,4.72
4.002e-02,4.68
4.003e-02,4.76
4.004e-02,4.76
4.005e-02,4.72
4.006e-02,4.68
4.007e-02,4.76
4.008e-02,4.76
4.009e-02,4.8
4.010e-02,4.6
4.011e-02,4.68
4.012e-02,4.72
4.013e-02,4.72
4.014e-02,4.8
4.015e-02,4.88
4.016e-02,4.68
4.017e-02,4.72
4.018e-02,4.72
4.019e-02,4.8
4.020e-02,4.68
4.021e-02,4.68
4.022e-02,4.68
4.023e-02,4.72
4.024e-02,4.8
4.025e-02,4.68
4.026e-02,4.68
4.027e-02,4.72
4.028e-02,4.72
4.029e-02,4.76
4.030e-02,4.68
4.031e-02,4.68
4.032e-02,4.76
4.033e-02,4.8
4.034e-02,4.76
4.035e-02,4.68
4.036e-02,4.68
4.037e-02,4.68
4.038e-02,4.72
4.039e-02,4.72
4.040e-02,4.8
4.041e-02,4.64
4.042e-02,4.68
4.043e-02,4.72
4.044e-02,4.72
4.045e-02,4.76
4.046e-02,4.72
4.047e-02,4.68
4.048e-02,4.72
4.049e-02,4.76
4.050e-02,4.76
4.051e-02,4.12
4.052e-02,4.68
4.053e-02,4.72
4.054e-02,4.8
4.055e-02,4.8
4.056e-02,4.72
4.057e-02,4.72
4.058e-02,4.72
4.059e-02,4.76
4.060e-02,4.76
4.061e-02,4.72
4.062e-02,4.64
4.063e-02,4.72
4.064e-02,4.72
4.065e-02,4.72
4.066e-02,4.64
4.067e-02,4.68
4.068e-02,4.68
4.069e-02,4.72
4.070e-02,4.76
4.071e-02,4.56
4.072e-02,4.72
4.073e-02,4.68
4.074e-02,4.76
4.075e-02,4.8
4.076e-02,4.76
4.077e-02,4.64
4.078e-02,4.64
4.079e-02,4.68
4.080e-02,4.76
4.081e-02,4.8
4.082e-02,4.8
4.083e-02,4.64
4.084e-02,4.76
4.085e-02,4.72
4.086e-02,4.72
4.087e-02,5
4.088e-02,4.64
4.089e-02,4.72
4.090e-02,4.68
4.091e-02,4.76
4.092e-02,4.68
4.093e-02,4.68
4.094e-02,4.68
4.095e-02,4.76
4.096e-02,4.76
4.097e-02,4.72
4.098e-02,4.68
4.099e-02,4.64
4.100e-02,4.72
4.101e-02,4.68
4.102e-02,4.72
4.103e-02,4.68
4.104e-02,4.72
4.105e-02,4.72
4.106e-02,4.8
4.107e-02,4.64
4.108e-02,4.72
4.109e-02,4.72
4.110e-02,4.76
4.111e-02,4.76
4.112e-02,4.68
4.113e-02,4.64
4.114e-02,4.64
4.115e-02,4.72
4.116e-02,4.76
4.117e-02,4.76
4.118e-02,4.48
4.119e-02,4.64
4.120e-02,4.76
4.121e-02,4.8
4.122e-02,4.76
4.123e-02,4.16
4.124e-02,4.6
4.125e-02,4.68
4.126e-02,4.68
4.127e-02,4.76
4.128e-02,4.72
4.129e-02,4.68
4.130e-02,4.72
4.131e-02,4.72
4.132e-02,4.8
4.133e-02,4.76
4.134e-02,4.68
4.135e-02,4.64
4.136e-02,4.68
4.137e-02,4.76
4.138e-02,4.72
4.139e-02,4.68
4.140e-02,4.76
4.141e-02,4.76
4.142e-02,4.76
4.143e-02,4.8
4.144e-02,4.72
4.145e-02,4.72
4.146e-02,4.8
4.147e-02,4.72
4.148e-02,4.8
4.149e-02,4.64
4.150e-02,4.68
4.151e-02,4.72
4.152e-02,4.76
4.153e-02,4.8
4.154e-02,4.8
4.155e-02,4.68
4.156e-02,4.72
4.157e-02,4.76
4.158e-02,4.76
4.159e-02,4.68
4.160e-02,4.64
4.161e-02,4.72
4.162e-02,4.72
4.163e-02,4.8
4.164e-02,4.72
4.165e-02,4.68
4.166e-02,4.72
4.167e-02,4.72
4.168e-02,4.8
4.169e-02,4.72
4.170e-02,4.72
4.171e-02,4.68
4.172e-02,4.72
4.173e-02,4.76
4.174e-02,4.68
4.175e-02,4.72
4.176e-02,4.72
4.177e-02,4.72
4.178e-02,4.76
4.179e-02,4.04
4.180e-02,4.68
4.181e-02,4.68
4.182e-02,4.72
4.183e-02,4.72
4.184e-02,4.52
4.185e-02,4.64
4.186e-02,4.68
4.187e-02,4.76
4.188e-02,4.72
4.189e-02,4.92
4.190e-02,4.84
4.191e-02,4.68
4.192e-02,4.72
4.193e-02,4.8
4.194e-02,4.72
4.195e-02,4.64
4.196e-02,4.68
4.197e-02,4.72
4.198e-02,4.8
4.199e-02,4.76
4.200e-02,4.72
4.201e-02,4.68
4.202e-02,4.72
4.203e-02,4.8
4.204e-02,4.8
4.205e-02,4.76
4.206e-02,4.72
4.207e-02,4.72
4.208e-02,4.72
4.209e-02,4.6
4.210e-02,4.72
4.211e-02,4.72
4.212e-02,4.76
4.213e-02,4.72
4.214e-02,4.84
4.215e-02,4.64
4.216e-02,4.68
4.217e-02,4.72
4.218e-02,4.76
4.219e-02,4.72
4.220e-02,4.12
4.221e-02,4.68
4.222e-02,4.68
4.223e-02,4.72
4.224e-02,4.72
4.225e-02,4.64
4.226e-02,4.56
4.227e-02,4.72
4.228e-02,4.72
4.229e-02,4.72
4.230e-02,3.96
4.231e-02,4.64
4.232e-02,4.68
4.233e-02,4.68
4.234e-02,4.72
4.235e-02,4.8
4.236e-02,4.72
4.237e-02,4.72
4.238e-02,4.72
4.239e-02,4.76
4.240e-02,4.76
4.241e-02,4.72
4.242e-02,4.68
4.243e-02,4.72
4.244e-02,4.84
4.245e-02,4.92
4.246e-02,4.68
4.247e-02,4.76
4.248e-02,4.72
4.249e-02,4.72
4.250e-02,4.76
4.251e-02,4.72
4.252e-02,4.72
4.253e-02,4.68
4.254e-02,4.72
4.255e-02,4.8
4.256e-02,4.44
4.257e-02,4.72
4.258e-02,4.72
4.259e-02,4.68
4.260e-02,4.68
4.261e-02,5.16
4.262e-02,4.6
4.263e-02,4.72
4.264e-02,4.72
4.265e-02,4.72
4.266e-02,4.76
4.267e-02,4.72
4.268e-02,4.72
4.269e-02,4.72
4.270e-02,4.72
4.271e-02,4.72
4.272e-02,4.64
4.273e-02,4.68
4.274e-02,4.72
4.275e-02,4.76
4.276e-02,4.84
4.277e-02,4.8
4.278e-02,4.6
4.279e-02,4.68
4.280e-02,4.8
4.281e-02,4.8
4.282e-02,4.8
4.283e-02,4.68
4.284e-02,4.72
4.285e-02,4.72
4.286e-02,4.76
4.287e-02,4.8
4.288e-02,4.68
4.289e-02,4.68
4.290e-02,4.76
4.291e-02,4.72
4.292e-02,4.72
4.293e-02,4.72
4.294e-02,4.68
4.295e-02,4.68
4.296e-02,4.76
4.297e-02,5.8
4.298e-02,4.44
4.299e-02,4.68
4.300e-02,4.72
4.301e-02,4.72
4.302e-02,4.72
4.303e-02,4.68
4.304e-02,4.68
4.305e-02,4.72
4.306e-02,4.76
4.307e-02,4.76
4.308e-02,4.68
4.309e-02,4.68
4.310e-02,4.76
4.311e-02,4.76
4.312e-02,4.8
4.313e-02,4.72
4.314e-02,4.68
4.315e-02,4.68
4.316e-02,4.56
4.317e-02,4.76
4.318e-02,4.92
4.319e-02,4.68
4.320e-02,4.68
4.321e-02,4.72
4.322e-02,4.8
4.323e-02,4.72
4.324e-02,4.68
4.325e-02,4.68
4.326e-02,4.72
4.327e-02,4.76
4.328e-02,4.76
4.329e-02,4.72
4.330e-02,4.68
4.331e-02,4.72
4.332e-02,4.72
4.333e-02,4.76
4.334e-02,4.56
4.335e-02,4.68
4.336e-02,4.8
4.337e-02,4.8
4.338e-02,4.8
4.339e-02,4.68
4.340e-02,4.68
4.341e-02,4.72
4.342e-02,4.76
4.343e-02,4.76
4.344e-02,4.68
4.345e-02,4.68
4.346e-02,4.72
4.347e-02,4.76
4.348e-02,4.76
4.349e-02,4.72
4.350e-02,4.68
4.351e-02,4.72
4.352e-02,4.28
4.353e-02,4.8
4.354e-02,5.6
4.355e-02,4.64
4.356e-02,4.68
4.357e-02,4.72
4.358e-02,4.76
4.359e-02,4.72
4.360e-02,4.72
4.361e-02,4.68
4.362e-02,4.72
4.363e-02,4.76
4.364e-02,4.76
4.365e-02,4.72
4.366e-02,4.68
4.367e-02,4.68
4.368e-02,4.76
4.369e-02,4.68
4.370e-02,4.8
4.371e-02,4.68
4.372e-02,4.72
4.373e-02,4.52
4.374e-02,4.76
4.375e-02,4.64
4.376e-02,4.68
4.377e-02,4.72
4.378e-02,4.72
4.379e-02,4.8
4.380e-02,4.68
4.381e-02,4.72
4.382e-02,4.72
4.383e-02,4.76
4.384e-02,4.76
4.385e-02,4.76
4.386e-02,4.68
4.387e-02,4.76
4.388e-02,5.28
4.389e-02,4.76
4.390e-02,4.92
4.391e-02,4.64
4.392e-02,4.72
4.393e-02,4.68
4.394e-02,4.8
4.395e-02,4.68
4.396e-02,4.68
4.397e-02,4.68
4.398e-02,4.72
4.399e-02,4.76
4.400e-02,4.68
4.401e-02,4.72
4.402e-02,4.68
4.403e-02,4.76
4.404e-02,4.72
4.405e-02,4.72
4.406e-02,4.32
4.407e-02,4.72
4.408e-02,4.84
4.409e-02,4.56
4.410e-02,4.72
4.411e-02,4.72
4.412e-02,4.72
4.413e-02,4.72
4.414e-02,4.76
4.415e-02,4.6
4.416e-02,4.6
4.417e-02,4.48
4.418e-02,4.44
4.419e-02,4.52
4.420e-02,4.52
4.421e-02,4.56
4.422e-02,4.6
4.423e-02,4.64
4.424e-02,4.6
4.425e-02,4.72
4.426e-02,4.8
4.427e-02,4.76
4.428e-02,4.72
4.429e-02,4.64
4.430e-02,4.72
4.431e-02,4.72
4.432e-02,4.76
4.433e-02,4.76
4.434e-02,4.64
4.435e-02,4.68
4.436e-02,4.76
4.437e-02,4.76
4.438e-02,4.8
4.439e-02,4.68
4.440e-02,4.72
4.441e-02,4.72
4.442e-02,4.8
4.443e-02,4.8
4.444e-02,4.68
4.445e-02,4.68
4.446e-02,4.68
4.447e-02,4.76
4.448e-02,4.8
4.449e-02,4.68
4.450e-02,4.68
4.451e-02,4.68
4.452e-02,4.72
4.453e-02,4.76
4.454e-02,4.76
4.455e-02,4.68
4.456e-02,4.72
4.457e-02,4.76
4.458e-02,4.8
4.459e-02,4.68
4.460e-02,4.48
4.461e-02,4.72
4.462e-02,4.76
4.463e-02,4.76
4.464e-02,4.72
4.465e-02,4.68
4.466e-02,4.72
4.467e-02,4.72
4.468e-02,4.72
4.469e-02,4.72
4.470e-02,4.68
4.471e-02,4.68
4.472e-02,4.72
4.473e-02,4.8
4.474e-02,4.76
4.475e-02,4.64
4.476e-02,4.68
4.477e-02,4.68
4.478e-02,4.8
4.479e-02,4.8
4.480e-02,4.76
4.481e-02,4.64
4.482e-02,4.68
4.483e-02,4.72
4.484e-02,4.76
4.485e-02,4.72
4.486e-02,4.68
4.487e-02,4.72
4.488e-02,4.76
4.489e-02,4.8
4.490e-02,4.72
4.491e-02,4.72
4.492e-02,4.72
4.493e-02,4.72
4.494e-02,4.72
4.495e-02,4.72
4.496e-02,4.64
4.497e-02,4.72
4.498e-02,4.76
4.499e-02,4.8
4.500e-02,4.8
4.501e-02,4.72
4.502e-02,4.68
4.503e-02,4.8
4.504e-02,4.72
4.505e-02,4.76
4.506e-02,4.64
4.507e-02,4.68
4.508e-02,4.72
4.509e-02,4.72
4.510e-02,4.8
4.511e-02,4.68
4.512e-02,4.68
4.513e-02,4.68
4.514e-02,4.72
